qid,vid,duration_bin,audio_duration_sec,gt_duration_sec,query_slot,layer,raw_width_delta,pre_activation_width_logit,post_activation_width_norm,width_sec,width_gt_ratio,saturation_distance,abs_width_logit
A61Mry8zBwE_2,A61Mry8zBwE,10-20s,132.0,11.0,8,layer2,-2.043721914291382,-3.1688666343688965,0.04035428166389465,5.326765179634094,0.48425137996673584,0.04035428166389465,3.1688666343688965
A61Mry8zBwE_3,A61Mry8zBwE,10-20s,132.0,10.0,4,layer1,-0.5571845173835754,-3.081970453262329,0.043857112526893616,5.789138853549957,0.5789138853549958,0.043857112526893616,3.081970453262329
A61Mry8zBwE_3,A61Mry8zBwE,10-20s,132.0,10.0,4,layer2,-0.8579563498497009,-2.889486789703369,0.052675724029541016,6.953195571899414,0.6953195571899414,0.052675724029541016,2.889486789703369
AKHZMg9ba30_1,AKHZMg9ba30,10-20s,115.0,13.0,7,layer1,-4.120827674865723,-2.4533698558807373,0.07919246703386307,9.107133708894253,0.7005487468380195,0.07919246703386307,2.4533698558807373
AKHZMg9ba30_1,AKHZMg9ba30,10-20s,115.0,13.0,7,layer2,-1.492422103881836,-2.0296847820281982,0.11612126976251602,13.353946022689342,1.0272266171299493,0.11612126976251602,2.0296847820281982
AWGnTI0e2Fs_2,AWGnTI0e2Fs,20s+,300.0,66.0,1,layer1,-1.1215261220932007,-1.8626885414123535,0.1343899816274643,40.31699448823929,0.6108635528521105,0.1343899816274643,1.8626885414123535
AWGnTI0e2Fs_2,AWGnTI0e2Fs,20s+,300.0,66.0,1,layer2,-0.9681475758552551,-1.3256374597549438,0.20988188683986664,62.96456605195999,0.9540085765448484,0.20988188683986664,1.3256374597549438
AagLJkfrFMk_1,AagLJkfrFMk,5-10s,78.0,8.0,6,layer1,-4.900585651397705,-3.22029185295105,0.03840920701622963,2.995918147265911,0.3744897684082389,0.03840920701622963,3.22029185295105
AagLJkfrFMk_1,AagLJkfrFMk,5-10s,78.0,8.0,6,layer2,-1.329955816268921,-2.9868245124816895,0.048024654388427734,3.7459230422973633,0.4682403802871704,0.048024654388427734,2.9868245124816895
AgaiowyYt88_1,AgaiowyYt88,20s+,70.0,23.0,8,layer1,-3.8424975872039795,-3.713285207748413,0.023816190659999847,1.6671333461999893,0.07248405853043431,0.023816190659999847,3.713285207748413
AgaiowyYt88_1,AgaiowyYt88,20s+,70.0,23.0,8,layer2,-1.3011735677719116,-3.4780807495117188,0.029942378401756287,2.09596648812294,0.09112897774447566,0.029942378401756287,3.4780807495117188
Aj_VMUSNjNM_2,Aj_VMUSNjNM,0-2s,150.0,1.0,0,layer1,-1.1733615398406982,-2.627688407897949,0.06737755984067917,10.106633976101875,10.106633976101875,0.06737755984067917,2.627688407897949
Aj_VMUSNjNM_2,Aj_VMUSNjNM,0-2s,150.0,1.0,0,layer2,-2.1203510761260986,-3.991037607192993,0.01814519613981247,2.7217794209718704,2.7217794209718704,0.01814519613981247,3.991037607192993
Aj_VMUSNjNM_2,Aj_VMUSNjNM,0-2s,150.0,1.0,9,layer1,-4.239057540893555,-3.5302927494049072,0.028462490066885948,4.269373510032892,4.269373510032892,0.028462490066885948,3.5302927494049072
Aj_VMUSNjNM_2,Aj_VMUSNjNM,0-2s,150.0,1.0,9,layer2,-0.8791497349739075,-3.5060877799987793,0.029139511287212372,4.370926693081856,4.370926693081856,0.029139511287212372,3.5060877799987793
AtkD-3GjXMw_1,AtkD-3GjXMw,2-5s,132.0,2.0,9,layer1,-3.8297946453094482,-3.121029853820801,0.04224808141589165,5.5767467468976974,2.7883733734488487,0.04224808141589165,3.121029853820801
AtkD-3GjXMw_1,AtkD-3GjXMw,2-5s,132.0,2.0,9,layer2,-1.5527671575546265,-3.7752294540405273,0.022417748346924782,2.959142781794071,1.4795713908970356,0.022417748346924782,3.7752294540405273
Axd__X2rixk_2,Axd__X2rixk,5-10s,267.0,5.0,0,layer1,-1.745997667312622,-3.200324535369873,0.03915351256728172,10.45398785546422,2.090797571092844,0.03915351256728172,3.200324535369873
Axd__X2rixk_2,Axd__X2rixk,5-10s,267.0,5.0,0,layer2,-1.4746018648147583,-3.177608013153076,0.04001712426543236,10.68457217887044,2.136914435774088,0.04001712426543236,3.177608013153076
Axd__X2rixk_2,Axd__X2rixk,5-10s,267.0,5.0,5,layer1,-3.1983978748321533,-3.416823387145996,0.03177381306886673,8.483608089387417,1.6967216178774833,0.03177381306886673,3.416823387145996
Axd__X2rixk_2,Axd__X2rixk,5-10s,267.0,5.0,5,layer2,-1.202512264251709,-3.220715284347534,0.038393568247556686,10.251082722097635,2.050216544419527,0.038393568247556686,3.220715284347534
B4SZwi9Ce3o_3,B4SZwi9Ce3o,5-10s,116.0,7.0,8,layer1,-3.643902063369751,-3.5146896839141846,0.02889714203774929,3.3520684763789177,0.47886692519698826,0.02889714203774929,3.5146896839141846
B4SZwi9Ce3o_3,B4SZwi9Ce3o,5-10s,116.0,7.0,8,layer2,-1.7331041097640991,-3.454071283340454,0.030647678300738335,3.555130682885647,0.5078758118408067,0.030647678300738335,3.454071283340454
BA-lFjpzad4_1,BA-lFjpzad4,2-5s,64.0,4.0,5,layer1,-2.587780714035034,-2.806206226348877,0.05698972940444946,3.6473426818847656,0.9118356704711914,0.05698972940444946,2.806206226348877
BA-lFjpzad4_1,BA-lFjpzad4,2-5s,64.0,4.0,5,layer2,-0.6353628039360046,-2.393234968185425,0.08369001746177673,5.356161117553711,1.3390402793884277,0.08369001746177673,2.393234968185425
BA-lFjpzad4_1,BA-lFjpzad4,2-5s,64.0,4.0,7,layer1,-4.270452976226807,-2.6029951572418213,0.06894590705633163,4.412538051605225,1.1031345129013062,0.06894590705633163,2.6029951572418213
BA-lFjpzad4_1,BA-lFjpzad4,2-5s,64.0,4.0,7,layer2,-1.213060736656189,-2.201113700866699,0.09965052455663681,6.377633571624756,1.594408392906189,0.09965052455663681,2.201113700866699
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,1,layer1,-2.5910117626190186,-3.332174301147461,0.034483764320611954,2.206960916519165,0.7356536388397217,0.034483764320611954,3.332174301147461
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,1,layer2,-1.1835812330245972,-3.2084531784057617,0.03884885087609291,2.4863264560699463,0.8287754853566488,0.03884885087609291,3.2084531784057617
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,4,layer1,-1.07205331325531,-3.596839427947998,0.026678942143917084,1.7074522972106934,0.5691507657368978,0.026678942143917084,3.596839427947998
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,4,layer2,-0.4830451011657715,-3.3426876068115234,0.03413543477654457,2.1846678256988525,0.7282226085662842,0.03413543477654457,3.3426876068115234
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,6,layer1,-5.231420516967773,-3.551126718521118,0.027892006561160088,1.7850884199142456,0.5950294733047485,0.027892006561160088,3.551126718521118
BA-lFjpzad4_3,BA-lFjpzad4,2-5s,64.0,3.0,6,layer2,-1.304524540901184,-3.3214054107666016,0.034844111651182175,2.230023145675659,0.7433410485585531,0.034844111651182175,3.3214054107666016
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,3,layer1,-2.795475721359253,-2.831382989883423,0.05565166473388672,3.56170654296875,1.780853271484375,0.05565166473388672,2.831382989883423
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,3,layer2,-0.7994176745414734,-2.8022799491882324,0.057201091200113297,3.660869836807251,1.8304349184036255,0.057201091200113297,2.8022799491882324
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,4,layer1,-0.9655644297599792,-3.4903504848480225,0.029588039964437485,1.893634557723999,0.9468172788619995,0.029588039964437485,3.4903504848480225
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,4,layer2,-0.4066307246685028,-2.7976038455963135,0.05745379626750946,3.6770429611206055,1.8385214805603027,0.05745379626750946,2.7976038455963135
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,5,layer1,-2.758439779281616,-2.976865291595459,0.04848203435540199,3.1028501987457275,1.5514250993728638,0.04848203435540199,2.976865291595459
BA-lFjpzad4_4,BA-lFjpzad4,2-5s,64.0,2.0,5,layer2,-0.5802892446517944,-2.507296562194824,0.07534824311733246,4.822287559509277,2.4111437797546387,0.07534824311733246,2.507296562194824
BA-lFjpzad4_5,BA-lFjpzad4,5-10s,64.0,6.0,5,layer1,-2.919814109802246,-3.138239622116089,0.041557177901268005,2.6596593856811523,0.4432765642801921,0.041557177901268005,3.138239622116089
BA-lFjpzad4_5,BA-lFjpzad4,5-10s,64.0,6.0,5,layer2,-0.7397319674491882,-2.8261468410491943,0.055927496403455734,3.579359769821167,0.5965599616368612,0.055927496403455734,2.8261468410491943
BDpU2Qh77NE_2,BDpU2Qh77NE,5-10s,248.0,5.0,0,layer1,-0.7924410700798035,-2.246767997741699,0.09562861919403076,23.71589756011963,4.743179512023926,0.09562861919403076,2.246767997741699
BDpU2Qh77NE_2,BDpU2Qh77NE,5-10s,248.0,5.0,0,layer2,-1.4368172883987427,-2.528637647628784,0.07387480139732361,18.320950746536255,3.664190149307251,0.07387480139732361,2.528637647628784
BGEMgl1xjac_1,BGEMgl1xjac,20s+,299.0,46.0,5,layer1,-1.0514942407608032,-1.2699198722839355,0.2192709594964981,65.56201688945293,1.4252612367272377,0.2192709594964981,1.2699198722839355
BGEMgl1xjac_1,BGEMgl1xjac,20s+,299.0,46.0,5,layer2,-0.14673857390880585,-0.6633449196815491,0.3399886190891266,101.65659710764885,2.209926024079323,0.3399886190891266,0.6633449196815491
BUAPM4D3-h8_1,BUAPM4D3-h8,5-10s,299.0,6.0,1,layer1,-2.5599145889282227,-3.301077127456665,0.03553425520658493,10.624742306768894,1.7707903844614823,0.03553425520658493,3.301077127456665
BUAPM4D3-h8_1,BUAPM4D3-h8,5-10s,299.0,6.0,1,layer2,-1.4933513402938843,-3.745030403137207,0.023089200258255005,6.9036708772182465,1.1506118128697078,0.023089200258255005,3.745030403137207
BUAPM4D3-h8_1,BUAPM4D3-h8,5-10s,299.0,6.0,8,layer1,-3.7194931507110596,-3.590280771255493,0.026849782094359398,8.02808484621346,1.3380141410355766,0.026849782094359398,3.590280771255493
BUAPM4D3-h8_1,BUAPM4D3-h8,5-10s,299.0,6.0,8,layer2,-1.3407059907913208,-3.5326051712036133,0.02839861623942852,8.491186255589128,1.4151977092648547,0.02839861623942852,3.5326051712036133
BXxlqaDvdaA_1,BXxlqaDvdaA,5-10s,116.0,9.0,4,layer1,-1.2408076524734497,-3.7655935287475586,0.02262989617884159,2.6250679567456245,0.2916742174161805,0.02262989617884159,3.7655935287475586
BXxlqaDvdaA_1,BXxlqaDvdaA,5-10s,116.0,9.0,4,layer2,-0.6098639965057373,-3.766484022140503,0.02261020801961422,2.6227841302752495,0.29142045891947216,0.02261020801961422,3.766484022140503
BXxlqaDvdaA_1,BXxlqaDvdaA,5-10s,116.0,9.0,6,layer1,-3.2661592960357666,-1.5858654975891113,0.16996638476848602,19.71610063314438,2.1906778481271534,0.16996638476848602,1.5858654975891113
BXxlqaDvdaA_1,BXxlqaDvdaA,5-10s,116.0,9.0,6,layer2,-1.7215982675552368,-1.6614004373550415,0.15957409143447876,18.510594606399536,2.056732734044393,0.15957409143447876,1.6614004373550415
BlbGXalLNVU_1,BlbGXalLNVU,10-20s,299.0,11.0,7,layer1,-4.993461608886719,-3.3260037899017334,0.03468979895114899,10.372249886393547,0.9429318078539588,0.03468979895114899,3.3260037899017334
BlbGXalLNVU_1,BlbGXalLNVU,10-20s,299.0,11.0,7,layer2,-1.5960413217544556,-3.2116026878356934,0.038731418550014496,11.580694146454334,1.0527903769503941,0.038731418550014496,3.2116026878356934
Bn4lc01q9vE_1,Bn4lc01q9vE,5-10s,87.0,8.0,4,layer1,-0.8328273892402649,-3.3576133251190186,0.03364674001932144,2.9272663816809654,0.3659082977101207,0.03364674001932144,3.3576133251190186
Bn4lc01q9vE_1,Bn4lc01q9vE,5-10s,87.0,8.0,4,layer2,-1.9136121273040771,-4.492310047149658,0.01107081864029169,0.9631612217053771,0.12039515271317214,0.01107081864029169,4.492310047149658
Bvw2gv1fcZw_1,Bvw2gv1fcZw,5-10s,290.0,5.0,3,layer1,-3.09684681892395,-3.13275408744812,0.04177621752023697,12.115103080868721,2.423020616173744,0.04177621752023697,3.13275408744812
Bvw2gv1fcZw_1,Bvw2gv1fcZw,5-10s,290.0,5.0,3,layer2,-1.1063297986984253,-3.1271448135375977,0.04200133681297302,12.180387675762177,2.4360775351524353,0.04200133681297302,3.1271448135375977
BwnGxJD9xh8_1,BwnGxJD9xh8,5-10s,123.0,6.0,0,layer1,-1.338786005973816,-2.7931127548217773,0.05769748613238335,7.096790794283152,1.1827984657138586,0.05769748613238335,2.7931127548217773
BwnGxJD9xh8_1,BwnGxJD9xh8,5-10s,123.0,6.0,0,layer2,-1.0981436967849731,-2.667670249938965,0.0649082288146019,7.9837121441960335,1.330618690699339,0.0649082288146019,2.667670249938965
BwnGxJD9xh8_1,BwnGxJD9xh8,5-10s,123.0,6.0,6,layer1,-3.9620866775512695,-2.2817928791046143,0.09264213591814041,11.39498271793127,1.8991637863218784,0.09264213591814041,2.2817928791046143
BwnGxJD9xh8_1,BwnGxJD9xh8,5-10s,123.0,6.0,6,layer2,-1.594077706336975,-2.0130200386047363,0.1178426593542099,14.494647100567818,2.415774516761303,0.1178426593542099,2.0130200386047363
C8kR19NvynA_1,C8kR19NvynA,2-5s,299.0,4.0,0,layer1,-1.9613219499588013,-3.415648937225342,0.031809963285923004,9.511179022490978,2.3777947556227446,0.031809963285923004,3.415648937225342
C8kR19NvynA_1,C8kR19NvynA,2-5s,299.0,4.0,0,layer2,-1.5905630588531494,-3.5824246406555176,0.02705582045018673,8.089690314605832,2.022422578651458,0.02705582045018673,3.5824246406555176
C9NC7wJ7C3w_3,C9NC7wJ7C3w,20s+,299.0,54.0,9,layer1,-1.5454529523849487,-0.836688220500946,0.3022327423095703,90.36758995056152,1.6734738879733615,0.3022327423095703,0.836688220500946
C9NC7wJ7C3w_3,C9NC7wJ7C3w,20s+,299.0,54.0,9,layer2,-0.6027418971061707,-0.9512795209884644,0.27862754464149475,83.30963584780693,1.542771034218647,0.27862754464149475,0.9512795209884644
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,0,layer1,-2.1979758739471436,-3.6523027420043945,0.025275910273194313,3.9935938231647015,0.3630539839240638,0.025275910273194313,3.6523027420043945
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,0,layer2,-0.7776653170585632,-3.276357889175415,0.03639121726155281,5.749812327325344,0.5227102115750313,0.03639121726155281,3.276357889175415
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,2,layer1,-4.218756198883057,-3.8450119495391846,0.020938357338309288,3.3082604594528675,0.3007509508593516,0.020938357338309288,3.8450119495391846
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,2,layer2,-1.283383846282959,-4.797267913818359,0.008184719830751419,1.2931857332587242,0.11756233938715675,0.008184719830751419,4.797267913818359
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,4,layer1,-0.8926027417182922,-3.417388677597046,0.03175642341375351,5.0175148993730545,0.4561377181248231,0.03175642341375351,3.417388677597046
CBwXKOpJY_o_1,CBwXKOpJY_o,10-20s,158.0,11.0,4,layer2,-1.0910075902938843,-3.356313705444336,0.033689022064208984,5.3228654861450195,0.48389686237681995,0.033689022064208984,3.356313705444336
CO6-i8NLbeo_2,CO6-i8NLbeo,2-5s,187.0,3.0,1,layer1,-2.6157963275909424,-3.3569588661193848,0.033668022602796555,6.295920226722956,2.0986400755743184,0.033668022602796555,3.3569588661193848
CO6-i8NLbeo_2,CO6-i8NLbeo,2-5s,187.0,3.0,1,layer2,-1.7358380556106567,-3.690455913543701,0.02435275912284851,4.5539659559726715,1.5179886519908905,0.02435275912284851,3.690455913543701
CO6-i8NLbeo_2,CO6-i8NLbeo,2-5s,187.0,3.0,8,layer1,-3.5499379634857178,-3.4207255840301514,0.03165397793054581,5.919293873012066,1.9730979576706886,0.03165397793054581,3.4207255840301514
CO6-i8NLbeo_2,CO6-i8NLbeo,2-5s,187.0,3.0,8,layer2,-1.806873083114624,-3.502075672149658,0.02925322763621807,5.470353567972779,1.8234511893242598,0.02925322763621807,3.502075672149658
C_ga5m6nOhI_1,C_ga5m6nOhI,20s+,96.0,45.0,0,layer1,-2.3295533657073975,-3.7838802337646484,0.022228945046663284,2.1339787244796753,0.047421749432881674,0.022228945046663284,3.7838802337646484
C_ga5m6nOhI_1,C_ga5m6nOhI,20s+,96.0,45.0,0,layer2,-0.9018912315368652,-3.4946513175964355,0.029464799910783768,2.8286207914352417,0.06285823980967203,0.029464799910783768,3.4946513175964355
Cbe2B6ohBpw_1,Cbe2B6ohBpw,2-5s,60.0,3.0,9,layer1,-3.4027225971221924,-2.693957805633545,0.06333083659410477,3.799850195646286,1.2666167318820953,0.06333083659410477,2.693957805633545
Cbe2B6ohBpw_1,Cbe2B6ohBpw,2-5s,60.0,3.0,9,layer2,-0.8649778962135315,-2.6981611251831055,0.06308194994926453,3.7849169969558716,1.2616389989852905,0.06308194994926453,2.6981611251831055
Cbe2B6ohBpw_2,Cbe2B6ohBpw,2-5s,60.0,2.0,8,layer1,-3.282633066177368,-3.1534206867218018,0.040956705808639526,2.4574023485183716,1.2287011742591858,0.040956705808639526,3.1534206867218018
Cbe2B6ohBpw_2,Cbe2B6ohBpw,2-5s,60.0,2.0,8,layer2,-1.2013264894485474,-3.026927947998047,0.04622407257556915,2.773444354534149,1.3867221772670746,0.04622407257556915,3.026927947998047
Cbe2B6ohBpw_3,Cbe2B6ohBpw,10-20s,60.0,14.0,5,layer1,-3.012988805770874,-3.231414318084717,0.03800051286816597,2.280030772089958,0.16285934086356843,0.03800051286816597,3.231414318084717
Cbe2B6ohBpw_3,Cbe2B6ohBpw,10-20s,60.0,14.0,5,layer2,-1.2709846496582031,-3.1003785133361816,0.04309164732694626,2.5854988396167755,0.18467848854405539,0.04309164732694626,3.1003785133361816
Cbe2B6ohBpw_4,Cbe2B6ohBpw,5-10s,60.0,6.0,9,layer1,-3.5474746227264404,-2.838709831237793,0.05526785925030708,3.316071555018425,0.5526785925030708,0.05526785925030708,2.838709831237793
Cbe2B6ohBpw_4,Cbe2B6ohBpw,5-10s,60.0,6.0,9,layer2,-1.2124747037887573,-2.567012071609497,0.07129188627004623,4.277513176202774,0.7129188627004623,0.07129188627004623,2.567012071609497
CvNAwby6Xos_2,CvNAwby6Xos,5-10s,299.0,9.0,0,layer1,-0.9835101962089539,-2.4378371238708496,0.08033255487680435,24.0194339081645,2.668825989796056,0.08033255487680435,2.4378371238708496
CvNAwby6Xos_2,CvNAwby6Xos,5-10s,299.0,9.0,0,layer2,-1.016094446182251,-2.452780246734619,0.07923547178506851,23.691406063735485,2.632378451526165,0.07923547178506851,2.452780246734619
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,2,layer1,-4.464885234832764,-4.0911407470703125,0.016445184126496315,4.6704322919249535,0.5189369213249948,0.016445184126496315,4.0911407470703125
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,2,layer2,-1.1107679605484009,-4.305093288421631,0.013319813646376133,3.7828270755708218,0.42031411950786907,0.013319813646376133,4.305093288421631
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,4,layer1,-0.9702255129814148,-3.495011568069458,0.02945449762046337,8.365077324211597,0.9294530360235108,0.02945449762046337,3.495011568069458
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,4,layer2,-1.2702490091323853,-3.5534071922302246,0.02783024124801159,7.903788514435291,0.8781987238261435,0.02783024124801159,3.5534071922302246
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,7,layer1,-5.389830589294434,-3.7223727703094482,0.023605827242136,6.7040549367666245,0.7448949929740694,0.023605827242136,3.7223727703094482
D1Sy7kRoaR8_2,D1Sy7kRoaR8,5-10s,284.0,9.0,7,layer2,-1.499935269355774,-3.6479649543762207,0.0253829974681139,7.208771280944347,0.8009745867715942,0.0253829974681139,3.6479649543762207
D2Xc_jZllDY_2,D2Xc_jZllDY,2-5s,299.0,2.0,1,layer1,-2.8974459171295166,-3.638608455657959,0.025615496560931206,7.6590334717184305,3.8295167358592153,0.025615496560931206,3.638608455657959
D2Xc_jZllDY_2,D2Xc_jZllDY,2-5s,299.0,2.0,1,layer2,-1.0122015476226807,-3.3646764755249023,0.03341783583164215,9.991932913661003,4.995966456830502,0.03341783583164215,3.3646764755249023
D2Xc_jZllDY_2,D2Xc_jZllDY,2-5s,299.0,2.0,6,layer1,-5.2380523681640625,-3.5577585697174072,0.027712753042578697,8.28611315973103,4.143056579865515,0.027712753042578697,3.5577585697174072
D2Xc_jZllDY_2,D2Xc_jZllDY,2-5s,299.0,2.0,6,layer2,-1.4880989789962769,-3.736637592315674,0.02327926829457283,6.960501220077276,3.480250610038638,0.02327926829457283,3.736637592315674
D4s5aHrsBgs_1,D4s5aHrsBgs,10-20s,300.0,12.0,9,layer1,-3.7982170581817627,-3.0894522666931152,0.04354444146156311,13.063332438468933,1.0886110365390778,0.04354444146156311,3.0894522666931152
D4s5aHrsBgs_1,D4s5aHrsBgs,10-20s,300.0,12.0,9,layer2,-1.635703682899475,-3.6230220794677734,0.026007412001490593,7.802223600447178,0.6501853000372648,0.026007412001490593,3.6230220794677734
D4s5aHrsBgs_4,D4s5aHrsBgs,5-10s,300.0,9.0,4,layer1,-0.552701473236084,-3.0774874687194824,0.04404548555612564,13.213645666837692,1.4681828518708546,0.04404548555612564,3.0774874687194824
D4s5aHrsBgs_4,D4s5aHrsBgs,5-10s,300.0,9.0,4,layer2,-0.9381619691848755,-2.9844846725463867,0.04813174530863762,14.439523592591286,1.6043915102879207,0.04813174530863762,2.9844846725463867
D4s5aHrsBgs_5,D4s5aHrsBgs,10-20s,300.0,16.0,2,layer1,-4.07680606842041,-3.703061819076538,0.024055033922195435,7.21651017665863,0.4510318860411644,0.024055033922195435,3.703061819076538
D4s5aHrsBgs_5,D4s5aHrsBgs,10-20s,300.0,16.0,2,layer2,-1.0565539598464966,-3.624389171600342,0.02597280591726303,7.791841775178909,0.48699011094868183,0.02597280591726303,3.624389171600342
Dc2WEiRk0rA_2,Dc2WEiRk0rA,2-5s,73.0,3.0,2,layer1,-2.6418986320495605,-2.2681543827056885,0.09379497170448303,6.847032934427261,2.282344311475754,0.09379497170448303,2.2681543827056885
Dc2WEiRk0rA_2,Dc2WEiRk0rA,2-5s,73.0,3.0,2,layer2,-1.2544611692428589,-4.234138011932373,0.014285270124673843,1.0428247191011906,0.34760823970039684,0.014285270124673843,4.234138011932373
Dn3buZWMzwY_1,Dn3buZWMzwY,2-5s,99.0,2.0,1,layer1,-2.2892303466796875,-3.03039288520813,0.046071555465459824,4.5610839910805225,2.2805419955402613,0.046071555465459824,3.03039288520813
Dn3buZWMzwY_1,Dn3buZWMzwY,2-5s,99.0,2.0,1,layer2,-1.564461350440979,-3.267543315887451,0.03670158237218857,3.6334566548466682,1.8167283274233341,0.03670158237218857,3.267543315887451
DrCm-HpX67k_1,DrCm-HpX67k,5-10s,233.0,8.0,0,layer1,-1.4623061418533325,-2.916633129119873,0.05133742839097977,11.961620815098286,1.4952026018872857,0.05133742839097977,2.916633129119873
DrCm-HpX67k_1,DrCm-HpX67k,5-10s,233.0,8.0,0,layer2,-1.2906163930892944,-2.702662467956543,0.06281643360853195,14.636229030787945,1.829528628848493,0.06281643360853195,2.702662467956543
E3D_z0aoUEg_4,E3D_z0aoUEg,2-5s,158.0,3.0,2,layer1,-4.454835891723633,-4.081091403961182,0.016608521342277527,2.6241463720798492,0.8747154573599497,0.016608521342277527,4.081091403961182
E3D_z0aoUEg_4,E3D_z0aoUEg,2-5s,158.0,3.0,2,layer2,-0.9659470915794373,-4.198418140411377,0.014797074720263481,2.33793780580163,0.7793126019338766,0.014797074720263481,4.198418140411377
E3Q1jfTeuWs_2,E3Q1jfTeuWs,2-5s,60.0,2.0,8,layer1,-2.6930277347564697,-2.5638153553009033,0.07150381803512573,4.290229082107544,2.145114541053772,0.07150381803512573,2.5638153553009033
E3Q1jfTeuWs_2,E3Q1jfTeuWs,2-5s,60.0,2.0,8,layer2,-1.9124566316604614,-2.851346731185913,0.05461173877120018,3.276704326272011,1.6383521631360054,0.05461173877120018,2.851346731185913
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,1,layer1,-2.009079694747925,-2.750242233276367,0.060072969645261765,3.604378178715706,0.7208756357431412,0.060072969645261765,2.750242233276367
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,1,layer2,-1.4731570482254028,-2.872718572616577,0.05351877957582474,3.2111267745494843,0.6422253549098969,0.05351877957582474,2.872718572616577
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,3,layer1,-3.1844019889831543,-3.220309257507324,0.038408562541007996,2.3045137524604797,0.46090275049209595,0.038408562541007996,3.220309257507324
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,3,layer2,-1.143347144126892,-3.3100123405456543,0.03522929921746254,2.1137579530477524,0.4227515906095505,0.03522929921746254,3.3100123405456543
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,4,layer1,-0.6120535135269165,-3.1368393898010254,0.04161298647522926,2.496779188513756,0.49935583770275116,0.04161298647522926,3.1368393898010254
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,4,layer2,-1.0466328859329224,-3.2013492584228516,0.03911497816443443,2.346898689866066,0.4693797379732132,0.03911497816443443,3.2013492584228516
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,9,layer1,-3.6229629516601562,-2.914198160171509,0.051456138491630554,3.0873683094978333,0.6174736618995667,0.051456138491630554,2.914198160171509
E3Q1jfTeuWs_3,E3Q1jfTeuWs,5-10s,60.0,5.0,9,layer2,-1.1233371496200562,-3.0685155391693115,0.04442480206489563,2.665488123893738,0.5330976247787476,0.04442480206489563,3.0685155391693115
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,0,layer1,-1.833868145942688,-3.2881951332092285,0.035978395491838455,2.914250034838915,0.22417307960299346,0.035978395491838455,3.2881951332092285
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,0,layer2,-0.9311330318450928,-2.9815032482147217,0.04826852306723595,3.9097503684461117,0.3007500283420086,0.04826852306723595,2.9815032482147217
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,1,layer1,-2.262227773666382,-3.003390312194824,0.0472729466855526,3.8291086815297604,0.29454682165613544,0.0472729466855526,3.003390312194824
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,1,layer2,-1.2464226484298706,-2.8295958042144775,0.05574566870927811,4.515399165451527,0.3473383973424251,0.05574566870927811,2.8295958042144775
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,3,layer1,-2.974348783493042,-3.010256052017212,0.04696468263864517,3.804139293730259,0.29262609951771223,0.04696468263864517,3.010256052017212
E6FH_xp3I54_1,E6FH_xp3I54,10-20s,81.0,13.0,3,layer2,-1.054876685142517,-2.806422233581543,0.05697811394929886,4.6152272298932076,0.35501747922255444,0.05697811394929886,2.806422233581543
