split,qid,vid,gt_index,duration_bin,audio_duration_sec,gt_duration_sec,query_slot,pred_width_sec,width_gt_ratio,width_l1_loss_unweighted,giou_loss_unweighted,width_loss_weighted,width_coordinate_gradient_abs,width_head_output_gradient_abs,gradient_definition
train,3_-8gBjsHbg_2,3_-8gBjsHbg,4,0-2s,300.0,1.9999980926513672,8,14.985677227377892,7.492845759423504,0.04328559711575508,1.3131510019302368,1.746006965637207,2.035027503967285,0.09657636009124179,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_1,3as60T7FTPM,0,0-2s,300.0,1.9999980926513672,9,17.73391328752041,8.866965099957085,0.052446383982896805,1.3371686935424805,1.8616325855255127,3.262988567352295,0.181483157061276,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_2,3as60T7FTPM,1,10-20s,300.0,13.99998664855957,0,18.942546844482422,1.3530403506800044,0.016475200653076172,0.26092374324798584,0.42567574977874756,21.705018997192383,1.2839589451188664,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_2,3as60T7FTPM,0,10-20s,300.0,12.000006437301636,1,18.1802149862051,1.5150171027985855,0.02060069516301155,0.3560675382614136,0.5620744824409485,7.09072208404541,0.40366253963445037,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_3,3as60T7FTPM,1,20s+,300.0,23.99999499320984,0,17.979853972792625,0.7491607384868016,0.020067136734724045,0.26053303480148315,0.4612044095993042,11.619308471679688,0.6546423022176753,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_3,3as60T7FTPM,2,10-20s,300.0,12.000006437301636,1,14.442020282149315,1.2035010445708394,0.008140046149492264,0.49249327182769775,0.5738937258720398,5.788311958312988,0.26523551221154845,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_3,3as60T7FTPM,0,2-5s,300.0,4.999995231628418,8,18.744466826319695,3.748896940490666,0.04581490531563759,0.7332548499107361,1.191403865814209,14.269182205200195,0.8358546078802547,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_4,3as60T7FTPM,1,20s+,300.0,26.99999213218689,4,14.842400327324867,0.5497186908299552,0.04052530601620674,0.45028042793273926,0.8555334806442261,21.111122131347656,0.9927911573058233,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_4,3as60T7FTPM,0,20s+,300.0,121.00000083446503,9,6.429632753133774,0.05313746040324315,0.38190123438835144,0.9524528980255127,4.771465301513672,11.174459457397461,0.23435941135672328,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3as60T7FTPM_5,3as60T7FTPM,0,5-10s,300.0,7.000000029802322,9,16.991328075528145,2.4273325718839995,0.033304426819086075,0.5880250334739685,0.9210692644119263,17.27385711669922,0.9229408792443904,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3byH4-7Nr98_1,3byH4-7Nr98,0,0-2s,300.0,1.0000169277191162,3,9.262792021036148,9.26263522574877,0.027542583644390106,1.8382666110992432,2.11369252204895,5.6545515060424805,0.16919915244628947,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3byH4-7Nr98_2,3byH4-7Nr98,1,10-20s,300.0,13.00000548362732,2,15.025856718420982,1.1558346446349652,0.00675283744931221,0.1348257064819336,0.2023540735244751,27.273706436157227,1.2976164787561077,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3byH4-7Nr98_2,3byH4-7Nr98,0,5-10s,300.0,8.000010251998901,5,14.881794154644012,1.8602218854564108,0.022939279675483704,0.46243077516555786,0.6918236017227173,20.8367862701416,0.9823550230857485,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3d3ICRqm6p4_1,3d3ICRqm6p4,0,10-20s,299.0,11.00000011920929,7,25.89840292185545,2.3544002401080975,0.04982743412256241,0.5752633810043335,1.0735377073287964,14.903633117675781,1.179090112376551,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3d3ICRqm6p4_2,3d3ICRqm6p4,2,0-2s,299.0,1.9999967813491821,3,6.427866987884045,3.2139386662151805,0.014808930456638336,0.6888547539710999,0.836944043636322,24.47332000732422,0.5148140034060495,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3d3ICRqm6p4_2,3d3ICRqm6p4,1,2-5s,299.0,2.999995172023773,5,5.666577534750104,1.8888622180439962,0.008918335661292076,0.4705841541290283,0.559767484664917,37.934898376464844,0.7053082003258749,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3d3ICRqm6p4_2,3d3ICRqm6p4,0,2-5s,299.0,4.000002473592758,6,6.514499260112643,1.6286238078901465,0.008409688249230385,0.3859866261482239,0.4700835049152374,38.181724548339844,0.8137641335420702,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3d3ICRqm6p4_3,3d3ICRqm6p4,0,0-2s,299.0,1.000016212463379,3,9.916075583547354,9.915914822141431,0.02981959655880928,1.1249237060546875,1.4231196641921997,3.481644630432129,0.11163640290774311,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3dMWq7fv5vw_1,3dMWq7fv5vw,1,10-20s,300.0,10.000008344650269,3,14.978107810020447,1.497809531132374,0.01659366488456726,0.46811431646347046,0.6340509653091431,5.693639755249023,0.27007391932496816,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3dMWq7fv5vw_1,3dMWq7fv5vw,0,20s+,300.0,51.0000005364418,9,72.32431322336197,1.4181237737768841,0.07108104228973389,0.2948429584503174,1.0056533813476562,12.924979209899902,2.3647667885877617,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3dMWq7fv5vw_2,3dMWq7fv5vw,0,5-10s,300.0,5.000013113021851,0,13.474883884191513,2.6949697089989666,0.028249569237232208,0.6289395689964294,0.9114352464675903,18.261157989501953,0.7833819002159622,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3dMWq7fv5vw_3,3dMWq7fv5vw,0,2-5s,300.0,2.999997138977051,5,17.0629620552063,5.68765944257683,0.04687654972076416,0.8241807222366333,1.292946219444275,13.091243743896484,0.7022352520435807,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3dMWq7fv5vw_4,3dMWq7fv5vw,0,10-20s,300.0,15.000003576278687,3,10.601331666111946,0.7067552759038744,0.014662239700555801,0.2932432293891907,0.4398656189441681,30.000019073486328,1.0226710724425692,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eK62q7SnVU_1,3eK62q7SnVU,0,10-20s,299.0,11.99999850988388,6,12.591127194464207,1.0492607298320444,0.0019770190119743347,0.6540611386299133,0.6738313436508179,4.64811897277832,0.1874933799833414,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_1,3eSIVCoTR2I,0,2-5s,241.0,3.000000045634806,9,15.472235664725304,5.157411809789272,0.05175201594829559,1.4204825162887573,1.9380027055740356,4.63005256652832,0.27816656211784097,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_2,3eSIVCoTR2I,0,0-2s,241.0,0.9999999403953552,1,9.043582919985056,9.043583459024635,0.03337586298584938,1.2090835571289062,1.542842149734497,1.473219871520996,0.053208424515774226,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_3,3eSIVCoTR2I,2,2-5s,241.0,2.9999998211860657,1,12.074233461171389,4.024744726950609,0.03765242174267769,0.7515370845794678,1.128061294555664,14.959283828735352,0.7119196219029273,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_3,3eSIVCoTR2I,1,2-5s,241.0,2.9999998211860657,5,14.097999770194292,4.699333536833537,0.04604979231953621,0.7872048020362854,1.247702717781067,13.637655258178711,0.7511063718493136,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_3,3eSIVCoTR2I,0,5-10s,241.0,6.999999582767487,6,8.886249739676714,1.269464324191215,0.00782676413655281,0.7128052711486816,0.7910729050636292,3.0404529571533203,0.10797509284303262,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_4,3eSIVCoTR2I,1,20s+,241.0,24.99999850988388,4,21.842661917209625,0.8737065287653523,0.013100981712341309,0.34699517488479614,0.47800499200820923,11.475512504577637,0.9458006016722568,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_4,3eSIVCoTR2I,2,10-20s,241.0,16.99999898672104,5,20.895428977906704,1.2291429543159647,0.01616360992193222,0.3244667053222656,0.486102819442749,8.271286010742188,0.6549668306795446,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_4,3eSIVCoTR2I,0,10-20s,241.0,19.000006049871445,8,28.952124252915382,1.52379552811307,0.04129509627819061,0.34374362230300903,0.7566945552825928,15.462736129760742,1.6344311083787182,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eSIVCoTR2I_5,3eSIVCoTR2I,0,20s+,241.0,23.999998569488525,4,27.359646074473858,1.1399853210514974,0.013940446078777313,0.12279576063156128,0.2622002363204956,17.7269344329834,1.7839937026470707,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eZrNSkyUmA_1,3eZrNSkyUmA,1,10-20s,267.0,16.000000163912773,6,8.931935772299767,0.5582459800497575,0.026472151279449463,0.4417541027069092,0.7064756155014038,26.687503814697266,0.8629095737311877,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eZrNSkyUmA_1,3eZrNSkyUmA,0,0-2s,267.0,1.9999995231628418,7,12.232774671167135,6.116388793844293,0.038325000554323196,1.1878772974014282,1.5711272954940796,0.9513282775878906,0.04158880259872205,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eZrNSkyUmA_2,3eZrNSkyUmA,0,2-5s,267.0,4.9999988079071045,7,14.931959208101034,2.986392553631676,0.03719835355877876,0.6693613529205322,1.0413448810577393,4.03442907333374,0.21300713093321078,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eZrNSkyUmA_3,3eZrNSkyUmA,0,2-5s,267.0,2.9999992847442627,6,10.09495709091425,3.3649864992467164,0.026572875678539276,0.7028220891952515,0.9685508608818054,17.86001205444336,0.6497351040359135,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3eZrNSkyUmA_4,3eZrNSkyUmA,0,2-5s,267.0,3.9999990463256836,8,7.395156864076853,1.8487896568050162,0.01271594688296318,0.8223896026611328,0.9495490789413452,1.3459358215332031,0.03624616056734924,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3n5QcpNkCbk_1,3n5QcpNkCbk,0,0-2s,299.0,0.9999997830018401,9,4.400823135860264,4.400824090830994,0.011373991146683693,0.8823607563972473,0.996100664138794,17.297889709472656,0.2508512048171053,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3otUYJtk9iU_1,3otUYJtk9iU,1,0-2s,299.0,1.9999967813491821,0,25.767412774264812,12.883727121241824,0.07948968559503555,1.632616400718689,2.4275131225585938,6.770690441131592,0.5332046037534345,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3otUYJtk9iU_1,3otUYJtk9iU,3,20s+,299.0,89.9999977350235,3,72.0290004760027,0.8003222476523754,0.06010366976261139,0.1996777057647705,0.800714373588562,13.322221755981445,2.436194959174021,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3otUYJtk9iU_1,3otUYJtk9iU,0,5-10s,299.0,8.000004947185516,4,12.905829910188913,1.6132277411564997,0.016407441347837448,0.3801259398460388,0.5442003607749939,24.36113739013672,1.0061208048727817,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3otUYJtk9iU_1,3otUYJtk9iU,2,5-10s,299.0,6.000008165836334,8,17.95586210489273,2.9926396112479097,0.03998613357543945,0.665845513343811,1.0657068490982056,15.564327239990234,0.8785546246800748,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3otUYJtk9iU_2,3otUYJtk9iU,0,5-10s,299.0,6.000008165836334,5,8.946519592776895,1.4910845694707233,0.009854553267359734,0.5066116452217102,0.605157196521759,2.4325637817382812,0.07060802404747323,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3p8RkDtYEgE_1,3p8RkDtYEgE,0,2-5s,300.0,4.999995231628418,3,9.338734298944473,1.867748641012803,0.014462463557720184,0.464596152305603,0.6092208027839661,27.199451446533203,0.8203379735039507,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3p8RkDtYEgE_2,3p8RkDtYEgE,2,0-2s,300.0,1.9999980926513672,3,9.589321911334991,4.794665528216866,0.025297746062278748,0.7914350032806396,1.0444124937057495,16.524911880493164,0.5113251115150063,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3p8RkDtYEgE_2,3p8RkDtYEgE,0,5-10s,300.0,6.999993324279785,4,4.06208960339427,0.5802990681869271,0.009793012402951717,0.9510430693626404,1.0489732027053833,23.52734375,0.3142537656051356,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3p8RkDtYEgE_2,3p8RkDtYEgE,1,2-5s,300.0,2.999997138977051,5,10.669701173901558,3.5565704497770785,0.025565680116415024,0.7188298106193542,0.9744865894317627,17.905675888061523,0.6141781776786099,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3pw9M3J5Tts_1,3pw9M3J5Tts,3,20s+,299.0,65.00002014636993,3,59.63783597946167,0.9175048845395207,0.01793372631072998,0.24974405765533447,0.4290813207626343,10.524310111999512,1.6804617775119788,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3pw9M3J5Tts_1,3pw9M3J5Tts,2,20s+,299.0,49.0000102519989,4,44.7218586653471,0.912690802213102,0.014308199286460876,0.5235975980758667,0.6666796207427979,11.233112335205078,1.4288498659012292,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3pw9M3J5Tts_1,3pw9M3J5Tts,1,20s+,299.0,128.9999884366989,6,103.07626298069954,0.7990408699244163,0.0867014229297638,0.3812152147293091,1.2482295036315918,10.397529602050781,2.3487322420047967,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3pw9M3J5Tts_1,3pw9M3J5Tts,0,5-10s,299.0,5.000000864267349,9,39.55597259104252,7.911193150731317,0.11557181179523468,0.8735967874526978,2.0293149948120117,10.955470085144043,1.257605376313491,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_1,3qs8TIQLVCo,3,2-5s,300.0,2.999997138977051,3,7.257404923439026,2.4191372815487684,0.014191359281539917,0.8640353679656982,1.0059490203857422,4.353237152099609,0.10276307491702628,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_1,3qs8TIQLVCo,0,5-10s,300.0,6.999993324279785,4,5.3195469081401825,0.7599359973228974,0.0056014880537986755,0.2400655746459961,0.29608047008514404,52.85718536376953,0.920635029973622,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_1,3qs8TIQLVCo,1,2-5s,300.0,3.9999961853027344,5,8.472273498773575,2.1180703946427295,0.014907591044902802,1.2912471294403076,1.440322995185852,1.006516456604004,0.027622196052307174,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_1,3qs8TIQLVCo,2,2-5s,300.0,3.000001609325409,7,9.296189993619919,3.098728335585891,0.020987294614315033,0.6772873401641846,0.8871603012084961,20.41435432434082,0.6129835978116741,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_2,3qs8TIQLVCo,2,0-2s,300.0,1.9999980926513672,0,8.376685157418251,4.1883465730276805,0.021255623549222946,1.0327556133270264,1.2453118562698364,4.439980506896973,0.12051274776053406,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_2,3qs8TIQLVCo,1,5-10s,300.0,6.999993324279785,3,8.623205311596394,1.2318876479048095,0.005410706624388695,0.4214065670967102,0.47551363706588745,3.6130542755126953,0.10086852358715043,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_2,3qs8TIQLVCo,4,5-10s,300.0,8.999991416931152,4,7.724315486848354,0.8582580948151857,0.004252253100275993,0.146497905254364,0.18902043998241425,12.435381889343262,0.3119387354983356,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_2,3qs8TIQLVCo,0,5-10s,300.0,5.999994277954102,5,8.652948774397373,1.4421595044167084,0.008843181654810905,0.9873294234275818,1.0757611989974976,0.23520755767822266,0.006588454066911588,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3qs8TIQLVCo_2,3qs8TIQLVCo,3,0-2s,300.0,1.9999980926513672,8,7.001085206866264,3.5005459418138902,0.016670290380716324,1.3968219757080078,1.563524842262268,4.040489196777344,0.09209219312316783,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_1,3rJj2ydeqpM,0,10-20s,300.0,10.000000521540642,9,17.792678251862526,1.779267732390209,0.02597559243440628,0.4794490337371826,0.7392049431800842,6.065366744995117,0.3383951725650892,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_2,3rJj2ydeqpM,0,5-10s,300.0,9.000001475214958,9,20.17754763364792,2.2419493695878527,0.037258487194776535,0.5539596080780029,0.9265444874763489,16.631732940673828,1.0433882293111005,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_3,3rJj2ydeqpM,2,20s+,300.0,60.00000536441803,4,52.317363023757935,0.8719559724370266,0.025608807802200317,0.1280440092086792,0.3841320872306824,14.999999046325684,2.1596836015856233,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_3,3rJj2ydeqpM,3,20s+,300.0,90.00000357627869,5,92.27524995803833,1.0252805143483275,0.0075841546058654785,0.1179608702659607,0.19380241632461548,9.817303657531738,2.0908515071929696,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_3,3rJj2ydeqpM,0,20s+,300.0,54.00000214576721,6,45.03075331449509,0.8339028060209961,0.029897496104240417,0.2209663987159729,0.5199413299560547,10.595431327819824,1.3516776870957279,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_3,3rJj2ydeqpM,1,20s+,300.0,37.00000047683716,7,41.289786994457245,1.1159401746577162,0.014299288392066956,0.1519978642463684,0.29499074816703796,9.461821556091309,1.1230225058952927,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_4,3rJj2ydeqpM,0,5-10s,300.0,5.000013113021851,8,18.95667091012001,3.7913242388804846,0.046522192656993866,0.7362408638000488,1.201462745666504,14.1741361618042,0.8390530935915446,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3rJj2ydeqpM_5,3rJj2ydeqpM,0,20s+,300.0,90.00000357627869,5,102.79856622219086,1.1422062459704778,0.0426618754863739,0.21241354942321777,0.6390323042869568,9.704582214355469,2.185905887341753,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_1,3s4Op7Y2ECY,0,2-5s,300.0,2.999997138977051,1,18.567604199051857,6.1892073021719956,0.05189202353358269,1.1056770086288452,1.6245973110198975,3.1227951049804688,0.1813138326004241,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_1,3s4Op7Y2ECY,2,0-2s,300.0,1.9999980926513672,4,14.922795072197914,7.461404651848937,0.04307598993182182,1.1259714365005493,1.5567313432693481,1.2768802642822266,0.06035598364118472,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_1,3s4Op7Y2ECY,1,2-5s,300.0,3.9999961853027344,6,13.280325382947922,3.320084512016308,0.03093443065881729,1.0288065671920776,1.3381508588790894,1.326812744140625,0.0561349494443265,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_1,3s4Op7Y2ECY,4,2-5s,300.0,2.99999937415123,7,15.778995305299759,5.2596661990184606,0.04259665310382843,1.3480892181396484,1.7740557193756104,2.9801840782165527,0.14850329775410798,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_1,3s4Op7Y2ECY,3,2-5s,300.0,3.999999538064003,9,8.994324691593647,2.2485814325735882,0.01664775051176548,0.5552750825881958,0.7217525839805603,24.83351707458496,0.722213732662624,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_2,3s4Op7Y2ECY,2,0-2s,300.0,1.9999980926513672,1,12.412873283028603,6.206442560439167,0.03470958396792412,0.8388770818710327,1.1859729290008545,13.894094467163086,0.5510988460048534,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_2,3s4Op7Y2ECY,1,2-5s,300.0,2.99999937415123,7,10.83143837749958,3.6104802123713937,0.026104796677827835,0.9196955561637878,1.1807434558868408,0.7749252319335938,0.02696835773804452,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3s4Op7Y2ECY_2,3s4Op7Y2ECY,0,0-2s,300.0,1.0000001639127731,9,8.789246901869774,8.789245461200176,0.025964155793190002,0.8862247467041016,1.1458662748336792,13.883445739746094,0.3948333510904831,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3xHJFjZrWXM_1,3xHJFjZrWXM,3,2-5s,299.0,2.00001460313797,3,29.37969109416008,14.689738288942552,0.09157082438468933,1.1699011325836182,2.0856094360351562,5.3733015060424805,0.47610052547523635,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3xHJFjZrWXM_1,3xHJFjZrWXM,1,10-20s,299.0,16.00000098347664,7,54.140108197927475,3.3837565543801222,0.1275588870048523,0.7044704556465149,1.9800593852996826,11.632123947143555,1.7248582774251469,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3xHJFjZrWXM_1,3xHJFjZrWXM,2,20s+,299.0,207.99998605251312,8,232.77205860614777,1.1190965106477484,0.08284974098205566,0.18879806995391846,1.017295479774475,9.884017944335938,1.7043675297977001,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3xHJFjZrWXM_1,3xHJFjZrWXM,0,20s+,299.0,27.99999949336052,9,18.256026696413755,0.6520009652408281,0.03258853778243065,0.5219376087188721,0.8478230237960815,12.493355751037598,0.7162315279160893,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3xHJFjZrWXM_2,3xHJFjZrWXM,0,20s+,299.0,23.000003084540367,7,26.785647310316563,1.1645932051339918,0.01266101747751236,0.1924281120300293,0.3190382719039917,8.955516815185547,0.7304011412320766,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3yQhS3tfjf0_1,3yQhS3tfjf0,3,2-5s,300.0,3.0000150203704834,0,9.983189776539803,3.3277132643512366,0.023277249187231064,0.7364486455917358,0.9692211151123047,0.7509183883666992,0.02415698493790809,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3yQhS3tfjf0_1,3yQhS3tfjf0,0,2-5s,300.0,2.999997138977051,1,5.703600682318211,1.9012020405669598,0.0090120118111372,0.4740161895751953,0.5641363263130188,37.665924072265625,0.7024900511963011,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3yQhS3tfjf0_1,3yQhS3tfjf0,2,2-5s,300.0,2.999997138977051,4,8.923696540296078,2.974568350201464,0.019745664671063423,0.7153376340866089,0.912794291973114,1.5605907440185547,0.04503997714570091,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,3yQhS3tfjf0_1,3yQhS3tfjf0,1,0-2s,300.0,0.9999990463256836,8,7.224556803703308,7.22456369358415,0.020748525857925415,0.8615831732749939,1.069068431854248,15.747772216796875,0.37010288633457017,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
