split,qid,vid,gt_index,duration_bin,audio_duration_sec,gt_duration_sec,assigned_query_slot,initial_width_norm,initial_width_sec,pred_center_norm,pred_width_norm,pred_center_sec,pred_width_sec,matched_center_error_sec,matched_width_gt_ratio,class_cost,span_l1_cost,giou_cost,total_cost,best_column_cost,second_best_column_cost,column_cost_margin,assigned_minus_best_cost,assigned_query_rank_for_target,num_gt_windows,counterfactual_definition,actual_total_cost,gt_width_total_cost,duration_matched_total_cost,actual_minus_gt_width_cost,actual_minus_duration_matched_cost,actual_width_l1_cost,gt_width_l1_cost,duration_matched_width_l1_cost,actual_giou_cost,gt_width_giou_cost,duration_matched_giou_cost,duration_matched_width_sec
train,-O-s44NpuEo_1,-O-s44NpuEo,0,2-5s,75.0,2.000000048428774,9,0.6701281666755676,50.25961250066757,0.03340772166848183,0.03312993794679642,2.505579125136137,2.4847453460097313,0.494420874863863,1.2423726429215738,-0.9502462148666382,0.013055548071861267,-0.6386860609054565,-4.309115439653397,-4.309115439653397,-2.1417243033647537,2.167391136288643,0.0,1,4,same-center median GT width in the same GT-duration bin,-4.309115439653397,-4.800984859466553,-4.334318278729915,0.49186941981315613,0.025202839076518657,0.013055548071861267,0.0,0.013333332687616349,-0.6386860609054565,-1.0,-0.6666667461395264,3.0
train,-PfTYmixaVM_1,-PfTYmixaVM,0,5-10s,299.0,5.000000864267349,9,0.6701281666755676,200.36832183599472,0.0406697541475296,0.034101370722055435,12.160256490111351,10.196309845894575,4.339743509888649,2.0392616166854687,-0.8760344386100769,0.03189315274357796,-0.2729468047618866,-3.4581530317664146,-3.4581530317664146,2.4909289479255676,5.949081979691982,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.4581530317664146,-4.504137754440308,-4.304026519175756,1.045984722673893,0.8458734874093414,0.03189315274357796,0.0,0.0033444787148249194,-0.2729468047618866,-1.0,-0.8333335518836975,6.0
train,-PfTYmixaVM_2,-PfTYmixaVM,0,0-2s,299.0,1.9999990090727806,9,0.6701281666755676,200.36832183599472,0.07595466077327728,0.04333530738949776,22.710443571209908,12.95725690945983,5.2895564287900925,6.478631664656145,-0.9310754537582397,0.05433716997504234,-0.15435342490673065,-3.335283540189266,-3.335283540189266,-0.02187185361981392,3.3134116865694523,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.335283540189266,-4.724301815032959,-4.190857032120826,1.3890182748436928,0.8555734919315601,0.05433716997504234,0.0,0.003344478291213313,-0.15435342490673065,-1.0,-0.5,1.0
train,-PfTYmixaVM_3,-PfTYmixaVM,0,20s+,299.0,228.0000251531601,8,0.5322582125663757,159.14520555734634,0.5942373275756836,0.7946733236312866,177.6769609451294,237.6073237657547,8.323039054870605,1.0421372699680225,-0.8607971668243408,0.05996769666671753,-0.9309654235839844,-3.7744771242141724,-3.7744771242141724,-3.343549907207489,0.43092721700668335,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.7744771242141724,-4.443188667297363,2.89598362431877,0.6687115430831909,-6.670460748532943,0.05996769666671753,0.0,0.6488295155624083,-0.9309654235839844,-1.0,-0.14912286400794983,34.0
train,-Pjylzex7oc_1,-Pjylzex7oc,0,20s+,299.0,166.00001800060272,5,0.4456096887588501,133.23729693889618,0.7032116055488586,0.5708072781562805,210.26027005910873,170.67137616872787,6.739729940891266,1.0281407088046712,-0.7864534854888916,0.03816419839859009,-0.923007607460022,-3.6871795654296875,-3.6871795654296875,-3.456057846546173,0.2311217188835144,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.6871795654296875,-4.145813941955566,1.0640830277001179,0.4586343765258789,-4.751262593129805,0.03816419839859009,0.0,0.4414716321090392,-0.923007607460022,-1.0,-0.20481935143470764,34.0
train,-RIXNh-i88E_1,-RIXNh-i88E,1,10-20s,198.0,10.999999344348907,1,0.3227500021457672,63.90450042486191,0.34167611598968506,0.06637280434370041,67.65187096595764,13.141815260052681,5.848129034042358,1.1947105493969052,-0.9341336488723755,0.040353260934352875,-0.34727200865745544,-3.6802739948034286,-3.6802739948034286,-3.5388311445713043,0.14144285023212433,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.6802739948034286,-4.736534595489502,-4.481679031945238,1.0562606006860733,0.8014050371418096,0.040353260934352875,0.0,0.010101013412379262,-0.34727200865745544,-1.0,-0.8461545705795288,13.0
train,-RIXNh-i88E_1,-RIXNh-i88E,0,5-10s,198.0,7.0000011920928955,7,0.8412365913391113,166.56484508514404,0.24390853941440582,0.06115596368908882,48.29389080405235,12.108880810439587,10.793890804052353,1.729839821187118,-0.9229428172111511,0.08031702041625977,0.06091158464550972,-2.827689480036497,-2.827689480036497,-2.519711956381798,0.3079775236546993,0.0,1,2,same-center median GT width in the same GT-duration bin,-2.827689480036497,-4.6917712688446045,-4.498408904581359,1.8640817888081074,1.6707194245448616,0.08031702041625977,0.0,0.005050511071176239,0.06091158464550972,-1.0,-0.8571427464485168,6.0
train,-RIXNh-i88E_2,-RIXNh-i88E,2,2-5s,198.0,2.999997138977051,1,0.3227500021457672,63.90450042486191,0.3195779025554657,0.039704930037260056,63.27642470598221,7.861576147377491,0.7764247059822083,2.6205278815893,-0.9144302010536194,0.028474759310483932,-0.38160261511802673,-3.754575826227665,-3.754575826227665,-3.2029177211225033,0.5516581051051617,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.754575826227665,-4.6577208042144775,-4.657720659718369,0.9031449779868126,0.9031448334907042,0.028474759310483932,0.0,1.444961085506069e-08,-0.38160261511802673,-1.0,-1.0,3.0
train,-RIXNh-i88E_2,-RIXNh-i88E,1,0-2s,198.0,1.0000010132789612,6,0.8429434299468994,166.90279912948608,0.2888599932193756,0.04135637357831001,57.19427865743637,8.188561968505383,0.30572134256362915,8.188553671216225,-0.9266147613525391,0.03784989193081856,-0.1221223771572113,-3.450082503259182,-3.450082503259182,-2.887605771422386,0.5624767318367958,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.450082503259182,-4.706459045410156,-4.706447192514785,1.2563765421509743,1.2563646892556033,0.03784989193081856,0.0,5.117570510589087e-09,-0.1221223771572113,-1.0,-0.9999881982803345,1.0
train,-RIXNh-i88E_2,-RIXNh-i88E,0,0-2s,198.0,1.0000010132789612,7,0.8412365913391113,166.56484508514404,0.17340487241744995,0.043392423540353775,34.33416473865509,8.591699860990047,20.16583526134491,8.591691155210158,-0.939503014087677,0.14018955826759338,0.6157428622245789,-1.7403736114501953,-3.329448066651821,-2.5388878285884857,0.7905602380633354,1.5890744552016258,3,3,same-center median GT width in the same GT-duration bin,-1.7403736114501953,-4.758012056350708,-4.758000203455337,3.0176384449005127,3.0176265920051417,0.14018955826759338,0.0,5.117570510589087e-09,0.6157428622245789,-1.0,-0.9999881982803345,1.0
train,-RIXNh-i88E_3,-RIXNh-i88E,0,0-2s,198.0,0.9999951124191284,4,0.07413875311613083,14.679473116993904,0.5672147274017334,0.04235607013106346,112.30851602554321,8.386501885950565,3.191483974456787,8.386542875857105,-0.8802744746208191,0.05342423543334007,-0.11923739314079285,-3.1060929372906685,-3.1060929372906685,0.06275619566440582,3.1688491329550743,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.1060929372906685,-4.521097898483276,-4.521074048196427,1.4150049611926079,1.4149811109057584,0.05342423543334007,0.0,2.4684751877106226e-08,-0.11923739314079285,-1.0,-0.999976396560669,1.0
train,-RNPQI3AJMw_1,-RNPQI3AJMw,0,0-2s,299.0,1.9999967813491821,7,0.8412365913391113,251.5297408103943,0.2770706117153168,0.04503568261861801,82.84411290287971,13.465669102966785,6.155887097120285,6.732845386822548,-0.8177541494369507,0.058934979140758514,-0.11354131996631622,-2.795208126306534,-2.795208126306534,-2.23187093436718,0.5633371919393539,0.0,1,2,same-center median GT width in the same GT-duration bin,-2.795208126306534,-4.271016597747803,-3.7375718893414756,1.475808471441269,0.9423637630349417,0.058934979140758514,0.0,0.003344470840632716,-0.11354131996631622,-1.0,-0.5,1.0
train,-RNPQI3AJMw_1,-RNPQI3AJMw,1,0-2s,299.0,0.9999983906745911,8,0.5322582125663757,159.14520555734634,0.5841506123542786,0.04367357864975929,174.6610330939293,13.058400016278028,7.161033093929291,13.058421031526795,-0.933107852935791,0.06427901983261108,0.009288772940635681,-3.0803524404764175,-3.0803524404764175,-1.7543409168720245,1.326011523604393,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.0803524404764175,-4.732431411743164,-4.732431357919571,1.6520789712667465,1.6520789174431538,0.06427901983261108,0.0,5.382359227149719e-09,0.009288772940635681,-1.0,-1.0,1.0
train,-RNPQI3AJMw_2,-RNPQI3AJMw,1,2-5s,299.0,3.9999935626983643,3,0.4910241663455963,146.8162257373333,0.9167457818984985,0.04919707775115967,274.10698878765106,14.70992624759674,13.893011212348938,3.677487480173228,-0.8674415349960327,0.08228409290313721,0.19520203769207,-2.451723173260689,-2.451723173260689,-1.5833377838134766,0.8683853894472122,0.0,1,2,same-center median GT width in the same GT-duration bin,-2.451723173260689,-4.469766139984131,-4.186326009573347,2.018042966723442,1.734602836312658,0.08228409290313721,0.0,0.0033444600759142615,0.19520203769207,-1.0,-0.7500044703483582,3.0
train,-RNPQI3AJMw_2,-RNPQI3AJMw,0,2-5s,299.0,4.999991953372955,5,0.4456096887588501,133.23729693889618,0.855096161365509,0.048487596213817596,255.6737522482872,14.497791267931461,1.173752248287201,2.899562919926574,-0.8926640748977661,0.03569083660840988,-0.34488117694854736,-3.558629110455513,-3.558629110455513,-2.1582627296447754,1.4003663808107376,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.558629110455513,-4.5706562995910645,-4.103768390955335,1.0120271891355515,0.5451392804998223,0.03569083660840988,0.0,0.006688936298906205,-0.34488117694854736,-1.0,-0.6000014543533325,3.0
train,-TO838ZIrV4_1,-TO838ZIrV4,0,2-5s,299.0,3.99999996740371,9,0.6701281666755676,200.36832183599472,0.006283944007009268,0.015661215409636497,1.878899258095771,4.682703407481313,0.12110074190422893,1.1706758614102506,-0.9866016507148743,0.002688308246433735,-0.8542073965072632,-4.773730916902423,-4.773730916902423,-1.8399185426533222,2.9338123742491007,0.0,1,1,same-center median GT width in the same GT-duration bin,-4.773730916902423,-4.946406602859497,-4.662961787896163,0.17267568595707417,-0.11076912900626024,0.002688308246433735,0.0,0.0033444814963334776,-0.8542073965072632,-1.0,-0.75,3.0
train,-TO838ZIrV4_2,-TO838ZIrV4,0,20s+,299.0,221.99999916553497,1,0.3227500021457672,96.5022506415844,0.49696817994117737,0.805825412273407,148.59348580241203,240.9417982697487,9.593485802412033,1.0853234197090682,-0.7865467667579651,0.09543570876121521,-0.9204073548316956,-3.112237334251404,-3.112237334251404,-2.6653876900672913,0.44684964418411255,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.112237334251404,-4.14618706703186,2.988285142043761,1.0339497327804565,-6.100522476295165,0.09543570876121521,0.0,0.6287625390151671,-0.9204073548316956,-1.0,-0.1531531810760498,34.0
train,-TO838ZIrV4_2,-TO838ZIrV4,1,20s+,299.0,38.00001013278961,3,0.4910241663455963,146.8162257373333,0.9097970128059387,0.13918033242225647,272.0293068289757,41.614919394254684,8.970693171024323,1.0951291657247697,-0.28754186630249023,0.042092353105545044,-0.6321836113929749,-1.3614275455474854,-1.3614275455474854,0.053147345781326294,1.4145748913288116,0.0,1,2,same-center median GT width in the same GT-duration bin,-1.3614275455474854,-2.150167465209961,-1.9111249269450388,0.7887399196624756,0.5496973813975534,0.042092353105545044,0.0,0.013377960310333156,-0.6321836113929749,-1.0,-0.8947370648384094,34.0
train,-TO838ZIrV4_3,-TO838ZIrV4,0,5-10s,299.0,6.9999887347221375,5,0.4456096887588501,133.23729693889618,0.8584933280944824,0.030117075890302658,256.68950510025024,9.005005691200495,3.189505100250244,1.2864314547440405,-0.95257967710495,0.017372947186231613,-0.4300391376018524,-4.066628374159336,-4.066628374159336,-3.4202152974903584,0.6464130766689777,0.0,1,1,same-center median GT width in the same GT-duration bin,-4.066628374159336,-4.8103187084198,-4.634019280556452,0.7436903342604637,0.5673909063971161,0.017372947186231613,0.0,0.0033444439288365796,-0.4300391376018524,-1.0,-0.8571450114250183,6.0
train,-V7Gk8N8ccs_1,-V7Gk8N8ccs,1,20s+,299.0,33.00000035762787,3,0.4910241663455963,146.8162257373333,0.8843298554420471,0.19901524484157562,264.4146267771721,59.50555820763111,10.914626777172089,1.8031987140229393,-0.8056689500808716,0.1251511424779892,-0.5545700192451477,-2.525734394788742,-2.525734394788742,-0.32937687635421753,2.1963575184345245,0.0,1,3,same-center median GT width in the same GT-duration bin,-2.525734394788742,-4.222675800323486,-4.159818786243132,1.6969414055347443,1.6340843914543903,0.1251511424779892,0.0,0.003344480409271336,-0.5545700192451477,-1.0,-0.9705877900123596,34.0
train,-V7Gk8N8ccs_1,-V7Gk8N8ccs,2,10-20s,299.0,14.999993681907654,4,0.07413875311613083,22.167487181723118,0.6260896921157837,0.16469252109527588,187.20081794261932,49.24306380748749,16.299182057380676,3.2828723032651905,-0.5641002655029297,0.16903764009475708,-0.30461129546165466,-0.8706359565258026,-0.8706359565258026,0.5441188514232635,1.4147548079490662,0.0,1,3,same-center median GT width in the same GT-duration bin,-0.8706359565258026,-3.2564010620117188,-3.056178494640019,2.385765105485916,2.185542538114216,0.16903764009475708,0.0,0.00668894207995871,-0.30461129546165466,-1.0,-0.866666853427887,13.0
train,-V7Gk8N8ccs_1,-V7Gk8N8ccs,0,20s+,299.0,82.00000169873238,9,0.6701281666755676,200.36832183599472,0.0980132669210434,0.17313075065612793,29.305966809391975,51.76609444618225,27.694033190608025,0.6312938216314999,-0.8919137716293335,0.1937389373779297,-0.41436058282852173,-2.044626295566559,-2.044626295566559,-1.7945119440555573,0.2501143515110016,0.0,1,3,same-center median GT width in the same GT-duration bin,-2.044626295566559,-4.567655086517334,-2.376937967678376,2.523028790950775,0.3323116721118171,0.1937389373779297,0.0,0.1605351227382354,-0.41436058282852173,-1.0,-0.414634108543396,34.0
train,-V7Gk8N8ccs_2,-V7Gk8N8ccs,1,10-20s,299.0,16.000009894371033,3,0.4910241663455963,146.8162257373333,0.8867633938789368,0.18862023949623108,265.1422547698021,56.39745160937309,13.857745230197906,3.524838545832043,-0.7950736284255981,0.18145546317100525,-0.28370097279548645,-1.6494408547878265,-1.6494408547878265,-0.9515988007187843,0.6978420540690422,0.0,1,2,same-center median GT width in the same GT-duration bin,-1.6494408547878265,-4.180294513702393,-3.892459019370701,2.530853658914566,2.2430181645828746,0.18145546317100525,0.0,0.010033477907595428,-0.28370097279548645,-1.0,-0.8124992847442627,13.0
train,-V7Gk8N8ccs_2,-V7Gk8N8ccs,0,20s+,299.0,97.00000429153442,5,0.4456096887588501,133.23729693889618,0.772676408290863,0.40219640731811523,231.03024607896805,120.25672578811646,47.96975392103195,1.2397600048210693,-0.8893346190452576,0.36383599042892456,-0.11896523833274841,-0.03794381022453308,-0.03794381022453308,0.03461718559265137,0.07256099581718445,0.0,1,2,same-center median GT width in the same GT-duration bin,-0.03794381022453308,-4.55733847618103,-1.800830435892411,4.519394665956497,1.762886625667878,0.36383599042892456,0.0,0.2107023554900817,-0.11896523833274841,-1.0,-0.3505155146121979,34.0
train,-X4Lfh8c1S8_1,-X4Lfh8c1S8,0,20s+,299.0,25.999993801116943,8,0.5322582125663757,159.14520555734634,0.4813685715198517,0.07613703608512878,143.92920288443565,22.764973789453506,2.0707971155643463,0.8755761237325963,-0.9582957029342651,0.01774519681930542,-0.8434376120567322,-4.4991684556007385,-4.4991684556007385,-1.7691690921783447,2.729999363422394,0.0,1,1,same-center median GT width in the same GT-duration bin,-4.4991684556007385,-4.8331828117370605,-4.330329614738158,0.334014356136322,-0.1688388408625805,0.01774519681930542,0.0,0.026755873574859715,-0.8434376120567322,-1.0,-0.7647055387496948,34.0
train,-Z9v7tIuDYE_1,-Z9v7tIuDYE,0,2-5s,299.0,2.000005692243576,1,0.3227500021457672,96.5022506415844,0.48799774050712585,0.024394044652581215,145.91132441163063,7.293819351121783,3.0886755883693695,3.6468992960413464,-0.8011652827262878,0.028035113587975502,-0.20143646001815796,-3.1257464550435543,-3.1257464550435543,-1.5612145513296127,1.5645319037139416,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.1257464550435543,-4.204661130905151,-3.8378811652046383,1.078914675861597,0.712134710161084,0.028035113587975502,0.0,0.0033444625677472375,-0.20143646001815796,-1.0,-0.6666646599769592,3.0
train,-Z9v7tIuDYE_1,-Z9v7tIuDYE,1,2-5s,299.0,4.999991953372955,3,0.4910241663455963,146.8162257373333,0.92396080493927,0.018055876716971397,276.26428067684174,5.398707138374448,1.7642806768417358,1.0797431653330007,-0.9005125761032104,0.007234117016196251,-0.493287056684494,-4.022996190935373,-4.022996190935373,-2.9370441995561123,1.085951991379261,0.0,1,2,same-center median GT width in the same GT-duration bin,-4.022996190935373,-4.602050304412842,-4.135162395777113,0.5790541134774685,0.11216620484173934,0.007234117016196251,0.0,0.006688936298906205,-0.493287056684494,-1.0,-0.6000014543533325,3.0
train,-Z9v7tIuDYE_2,-Z9v7tIuDYE,1,2-5s,299.0,3.9999935626983643,0,0.18933655321598053,56.61162941157818,0.7610527873039246,0.09605123847723007,227.55478340387344,28.71932030469179,1.9452165961265564,7.179841630874517,-0.9241511821746826,0.09790673106908798,-0.13927887380123138,-2.856816291809082,-2.856816291809082,-1.6247200667858124,1.2320962250232697,0.0,1,5,same-center median GT width in the same GT-duration bin,-2.856816291809082,-4.6966047286987305,-4.413164598287946,1.8397884368896484,1.5563483064788644,0.09790673106908798,0.0,0.0033444600759142615,-0.13927887380123138,-1.0,-0.7500044703483582,3.0
train,-Z9v7tIuDYE_2,-Z9v7tIuDYE,3,2-5s,299.0,4.000011384487152,4,0.07413875311613083,22.167487181723118,0.6296376585960388,0.07525043189525604,188.2616599202156,22.499879136681557,9.238340079784393,5.624953774866894,-0.895897388458252,0.15129832923412323,0.3373090624809265,-1.733297199010849,-2.5815697014331818,-1.733297199010849,0.8482725024223328,0.8482725024223328,2,5,same-center median GT width in the same GT-duration bin,-1.733297199010849,-4.583589553833008,-4.300148827375776,2.850292354822159,2.566851628364927,0.15129832923412323,0.0,0.003344519680559037,0.3373090624809265,-1.0,-0.7500044703483582,3.0
train,-Z9v7tIuDYE_2,-Z9v7tIuDYE,4,0-2s,299.0,1.9999967813491821,5,0.4456096887588501,133.23729693889618,0.8377442359924316,0.11885301768779755,250.48552656173706,35.537052288651466,1.5144734382629395,17.768554739712357,-0.940507173538208,0.11722920835018158,-0.056279219686985016,-2.6460158303380013,-2.6460158303380013,-1.9978474378585815,0.6481683924794197,0.0,1,5,same-center median GT width in the same GT-duration bin,-2.6460158303380013,-4.762028694152832,-4.228592926443222,2.116012863814831,1.5825770961052203,0.11722920835018158,0.0,0.003344470840632716,-0.056279219686985016,-1.0,-0.5000089406967163,1.0
train,-Z9v7tIuDYE_2,-Z9v7tIuDYE,2,5-10s,299.0,6.999997645616531,6,0.8429434299468994,252.04008555412292,0.3189246356487274,0.13832177221775055,95.3584660589695,41.358209893107414,14.858466058969498,5.908317686221843,-0.9439554214477539,0.19230683147907257,-0.02192649431526661,-1.8746798653155565,-1.8746798653155565,-1.855909239500761,0.018770625814795494,0.0,1,5,same-center median GT width in the same GT-duration bin,-1.8746798653155565,-4.775821685791016,-4.599520171765101,2.901141820475459,2.7248403064495443,0.19230683147907257,0.0,0.0033444737311589673,-0.02192649431526661,-1.0,-0.857143223285675,6.0
train,-Z9v7tIuDYE_2,-Z9v7tIuDYE,0,2-5s,299.0,4.000011384487152,8,0.5322582125663757,159.14520555734634,0.5959868431091309,0.19102583825588226,178.20006608963013,57.1167256385088,6.200066089630127,14.27914076945354,-0.9317859411239624,0.1983838528394699,-0.07003191113471985,-1.8133371472358704,-2.3189447298645973,-1.8133371472358704,0.505607582628727,0.505607582628727,2,5,same-center median GT width in the same GT-duration bin,-1.8133371472358704,-4.72714376449585,-4.443703038038618,2.9138066172599792,2.6303658908027474,0.1983838528394699,0.0,0.003344519680559037,-0.07003191113471985,-1.0,-0.7500044703483582,3.0
train,-ZvRwGdJ3nY_1,-ZvRwGdJ3nY,0,0-2s,300.0,1.9999980926513672,1,0.3227500021457672,96.82500064373016,0.35420551896095276,0.033507704734802246,106.26165568828583,10.052311420440674,6.738344311714172,5.0261605035405195,-0.8603919148445129,0.04930219054222107,0.055794522166252136,-2.892751231789589,-2.892751231789589,-2.5623296797275543,0.3304215520620346,0.0,1,1,same-center median GT width in the same GT-duration bin,-2.892751231789589,-4.441567659378052,-3.908234389623006,1.5488164275884628,1.0154831578334171,0.04930219054222107,0.0,0.003333326975504557,0.055794522166252136,-1.0,-0.5,1.0
train,-ZvRwGdJ3nY_2,-ZvRwGdJ3nY,0,2-5s,300.0,4.000005125999451,1,0.3227500021457672,96.82500064373016,0.3656677007675171,0.02907230332493782,109.70031023025513,8.721690997481346,17.299689769744873,2.1804199551624635,-0.9417186975479126,0.07340459525585175,0.462324857711792,-2.570503979921341,-2.570503979921341,-2.2441452741622925,0.32635870575904846,0.0,1,1,same-center median GT width in the same GT-duration bin,-2.570503979921341,-4.76687479019165,-4.483541285991668,2.1963708102703094,1.9130373060703274,0.07340459525585175,0.0,0.0033333504199981687,0.462324857711792,-1.0,-0.75,3.0
train,-ZvRwGdJ3nY_3,-ZvRwGdJ3nY,0,0-2s,300.0,1.0000079870224,1,0.3227500021457672,96.82500064373016,0.3884846568107605,0.025563230738043785,116.54539704322815,7.6689692214131355,0.9546029567718506,7.668907969673399,-0.9631083011627197,0.02541186474263668,-0.13039544224739075,-3.728709999471903,-3.728709999471903,-3.542666420340538,0.18604357913136482,0.0,1,2,same-center median GT width in the same GT-duration bin,-3.728709999471903,-4.852433204650879,-4.852432938416799,1.123723205178976,1.123722938944896,0.02541186474263668,0.0,2.662340799946053e-08,-0.13039544224739075,-1.0,-1.0,1.0
train,-ZvRwGdJ3nY_3,-ZvRwGdJ3nY,1,0-2s,300.0,1.9999980926513672,6,0.8429434299468994,252.88302898406982,0.3797597885131836,0.025145675987005234,113.92793655395508,7.54370279610157,3.572063446044922,3.7718549951720193,-0.9476609826087952,0.054905470460653305,0.39211305975914,-2.8494761660695076,-2.8494761660695076,-2.7380169481039047,0.11145921796560287,0.0,1,2,same-center median GT width in the same GT-duration bin,-2.8494761660695076,-4.790643930435181,-4.257310660680135,1.941167764365673,1.4078344946106274,0.054905470460653305,0.0,0.003333326975504557,0.39211305975914,-1.0,-0.5,1.0
train,-ZvRwGdJ3nY_4,-ZvRwGdJ3nY,0,0-2s,300.0,1.9999980926513672,6,0.8429434299468994,252.88302898406982,0.3581456243991852,0.024326546117663383,107.44368731975555,7.297963835299015,4.443687319755554,3.648985397593162,-0.9361686110496521,0.03247217833995819,-0.02257821522653103,-3.4425308760255575,-3.4425308760255575,-2.8525099754333496,0.5900209005922079,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.4425308760255575,-4.744674444198608,-4.211341174443563,1.3021435681730509,0.7688102984180052,0.03247217833995819,0.0,0.003333326975504557,-0.02257821522653103,-1.0,-0.5,1.0
train,-dnyDT9Fzmg_1,-dnyDT9Fzmg,0,0-2s,300.0,1.000000024214387,7,0.8412365913391113,252.3709774017334,0.15906177461147308,0.039489518851041794,47.718532383441925,11.846855655312538,36.718532383441925,11.846855368448198,-0.8396821022033691,0.1902179718017578,0.7559579610824585,-0.7005907297134399,-2.932324096560478,-0.7005907297134399,2.2317333668470383,2.2317333668470383,2,2,same-center median GT width in the same GT-duration bin,-0.7005907297134399,-4.358728408813477,-4.35872840800633,3.6581376791000366,3.6581376782928903,0.1902179718017578,0.0,8.071462291939224e-11,0.7559579610824585,-1.0,-1.0,1.0
train,-dnyDT9Fzmg_1,-dnyDT9Fzmg,1,2-5s,300.0,4.000000096857548,9,0.6701281666755676,201.0384500026703,0.03688240423798561,0.030150366947054863,11.064721271395683,9.045110084116459,0.06472127139568329,2.261277466273667,-0.9576742649078369,0.017032772302627563,-0.44222792983055115,-4.102597266435623,-4.102597266435623,-1.2281920611858368,2.8744052052497864,0.0,1,2,same-center median GT width in the same GT-duration bin,-4.102597266435623,-4.830697059631348,-4.547363425046205,0.7280997931957245,0.444766158610582,0.017032772302627563,0.0,0.0033333336561918257,-0.44222792983055115,-1.0,-0.7499997019767761,3.0
train,-dnyDT9Fzmg_2,-dnyDT9Fzmg,0,5-10s,300.0,8.000000193715096,9,0.6701281666755676,201.0384500026703,0.05759771540760994,0.06082458794116974,17.279314622282982,18.24737638235092,1.7206853777170181,2.2809219925627375,-0.9834385514259338,0.039893537759780884,-0.4384191930294037,-3.97323802113533,-3.97323802113533,-0.5989963486790657,3.3742416724562645,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.97323802113533,-4.933754205703735,-4.617087234556675,0.9605161845684052,0.6438492134213449,0.039893537759780884,0.0,0.006666667312383651,-0.4384191930294037,-1.0,-0.7499997019767761,6.0
train,-dnyDT9Fzmg_3,-dnyDT9Fzmg,2,0-2s,300.0,0.9999990463256836,0,0.18933655321598053,56.80096596479416,0.7198275923728943,0.03776578605175018,215.9482777118683,11.329735815525055,0.5517222881317139,11.329746620413419,-0.9559058547019958,0.036271557211875916,-0.08826333284378052,-3.5491711795330048,-3.5491711795330048,-2.2305436730384827,1.318627506494522,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.5491711795330048,-4.823623418807983,-4.82362338701884,1.2744522392749786,1.2744522074858349,0.036271557211875916,0.0,3.1789143882347826e-09,-0.08826333284378052,-1.0,-1.0,1.0
train,-dnyDT9Fzmg_3,-dnyDT9Fzmg,1,0-2s,300.0,1.9999980926513672,4,0.07413875311613083,22.24162593483925,0.656990647315979,0.03881990909576416,197.0971941947937,11.645972728729248,8.902805805206299,5.822991917602461,-0.9351505637168884,0.06182926893234253,0.13225539028644562,-2.990054175257683,-2.990054175257683,-2.9833831191062927,0.006671056151390076,0.0,1,3,same-center median GT width in the same GT-duration bin,-2.990054175257683,-4.740602254867554,-4.207268985112508,1.750548079609871,1.2172148098548252,0.06182926893234253,0.0,0.003333326975504557,0.13225539028644562,-1.0,-0.5,1.0
train,-dnyDT9Fzmg_3,-dnyDT9Fzmg,0,2-5s,300.0,2.0000070333480835,6,0.8429434299468994,252.88302898406982,0.3868798017501831,0.03605879470705986,116.06394052505493,10.817638412117958,8.063940525054932,5.4088001850717715,-0.9104764461517334,0.05627189204096794,0.11436107754707336,-2.964825786650181,-2.964825786650181,-1.8173024207353592,1.1475233659148216,0.0,1,3,same-center median GT width in the same GT-duration bin,-2.964825786650181,-4.641905784606934,-4.275239372253418,1.6770799979567528,1.3104135856032375,0.05627189204096794,0.0,0.003333309888839722,0.11436107754707336,-1.0,-0.6666666865348816,3.0
train,-essyyKfJao_1,-essyyKfJao,0,0-2s,299.0,1.0000006183981895,9,0.6701281666755676,200.36832183599472,0.047084249556064606,0.0392080657184124,14.078190617263317,11.723211649805307,3.578190617263317,11.72320440019693,-0.9430511593818665,0.04783077538013458,-0.08530090004205704,-3.379197783768177,-3.379197783768177,-1.299466609954834,2.079731173813343,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.379197783768177,-4.772204637527466,-4.7722046168452525,1.3930068537592888,1.3930068330770755,0.04783077538013458,0.0,2.068221369774109e-09,-0.08530090004205704,-1.0,-1.0,1.0
